metodo,variavel,seed,miss_rate,n_avaliado,RMSE,MAE,RMSE_norm,MAE_norm
gain,Sólidos Suspensos Totais,7,0.1,3,20.09075640839157,15.692542660402564,0.1805096447708908,0.13228992496799807
gain,DBO,2026,0.1,8,5.179835868514607,3.9232197309069896,0.23518083800371253,0.14037131211362147
gain,OD,2026,0.1,5,2.733522697984493,2.023821407938031,0.33693196289131416,0.23797354611850546
gain,Nitrato,2026,0.1,6,0.25696973173077836,0.1715461842055875,0.8356344385498082,0.6939818530734093
gain,Nitrogênio Amoniacal Total,2026,0.1,3,2.121433470327527,1.8561866831519975,0.5011485837794931,0.4051256355814745
gain,Fósforo Total,2026,0.1,4,0.11939530406112912,0.10668944047597957,0.048665521071477945,0.03607393276090419
gain,Condutividade,2026,0.1,7,7300.868697654769,6372.772190898657,0.22748391280783847,0.19856584379942221
gain,pH,2026,0.1,11,0.5168134704883031,0.42679287428883,0.2296948757725791,0.18968572190614663
gain,Turbidez,2026,0.1,5,347.9433612999214,172.566827219181,0.33990664410309956,0.2748592762843976
gain,Temperatura da Água,2026,0.1,10,1.1911850108492648,1.0028419335186474,0.11911850108492647,0.1002841933518647
gain,Sólidos Suspensos Totais,2026,0.1,1,52.39960696227282,52.39960696227282,0.4336978020276645,0.4336978020276645
knn,DBO,42,0.1,9,16.64620439643182,7.560871800832721,0.15914761084635753,0.10141869812910552
knn,OD,42,0.1,4,4.0017175234221565,2.3323409394212584,0.4597782574059438,0.25976240099539455
knn,Nitrato,42,0.1,2,0.36714740756206277,0.3664609980181933,0.5346904102652664,0.520163889371444
knn,Nitrogênio Amoniacal Total,42,0.1,8,3.909679657573608,3.53112986479526,0.7117605378998535,0.6452296214430722
knn,Fósforo Total,42,0.1,4,0.401698020267064,0.37985339306309707,0.07135138073461819,0.06776578026001721
knn,Condutividade,42,0.1,9,5111.893160429123,3886.7547259842986,0.15927877984760772,0.12110533825588263
knn,pH,42,0.1,11,0.3548449960963189,0.2536467148261833,0.15770888715391962,0.11273187325608157
knn,Turbidez,42,0.1,10,39.91519529266271,28.191047632369372,0.29150207712569304,0.23520499975824513
knn,Temperatura da Água,42,0.1,13,3.7809307151008675,2.991481284230768,0.37809307151008664,0.2991481284230767
knn,Sólidos Suspensos Totais,42,0.1,2,8.432305052619586,8.360384303765464,0.09299367167151051,0.09298232247192705
knn,DBO,7,0.1,8,5.233617286031569,4.41293251154894,0.132000352048571,0.11910410358478468
knn,OD,7,0.1,6,2.627215965762512,2.262747970455402,0.26391791268794773,0.23214486127229014
knn,Nitrato,7,0.1,13,0.14189525722275032,0.08620083257553042,0.4491803690502578,0.39774073894813894
knn,Nitrogênio Amoniacal Total,7,0.1,8,3.5534618610767996,3.195778233789858,0.5198965637660774,0.4416686728442226
knn,Fósforo Total,7,0.1,3,0.21294701164274268,0.1709311656772801,0.04628364234412073,0.04066076193733998
knn,Condutividade,7,0.1,6,13397.534217814957,8924.364749903141,0.4174466946412088,0.2780695690753144
knn,pH,7,0.1,7,0.3276159814615618,0.24652261887621293,0.14560710287180512,0.10956560838942804
knn,Turbidez,7,0.1,10,9.077506055830789,7.485806423385601,0.18974416109863765,0.1329807402372552
knn,Temperatura da Água,7,0.1,7,1.8065073167818828,1.3351744987056458,0.1806507316781883,0.13351744987056446
knn,Sólidos Suspensos Totais,7,0.1,3,33.787088230045605,33.0567649370031,0.27267706219365634,0.26816198018946436
knn,DBO,2026,0.1,8,5.150200299668275,4.049515452851004,0.1495674314014231,0.12065009620549405
knn,OD,2026,0.1,5,2.869816546435055,2.563851187440815,0.2760513838214343,0.26107756597116544
knn,Nitrato,2026,0.1,6,0.18404507396195346,0.12565240738527544,0.7492775317553794,0.6199327787118326
knn,Nitrogênio Amoniacal Total,2026,0.1,3,2.361197902599348,2.347150908591717,0.497390292730992,0.44324152985527804
knn,Fósforo Total,2026,0.1,4,0.3725530319788614,0.32704458580026013,0.08451966269474988,0.0715507996353871
knn,Condutividade,2026,0.1,7,9677.134604456347,6919.35273765483,0.3015247275022231,0.21559645845500183
knn,pH,2026,0.1,11,0.5704977620468494,0.4746220964652895,0.25355456090971085,0.21094315398457308
knn,Turbidez,2026,0.1,5,361.7149506792121,170.1304418439336,0.31876540311713997,0.23623737057922373
knn,Temperatura da Água,2026,0.1,10,2.591214791623961,2.038827233698758,0.2591214791623961,0.20388272336987584
knn,Sólidos Suspensos Totais,2026,0.1,1,32.64225788403854,32.64225788403854,0.24118474069151158,0.24118474069151158
mice,DBO,42,0.1,9,24.608414411128724,12.795851587387197,0.2798055993171628,0.17360487818923712
mice,OD,42,0.1,4,4.222171243884801,3.8540673106966983,0.34077576905297363,0.3201197734436687
mice,Nitrato,42,0.1,2,0.39754621723840394,0.39744031715479855,0.7514105503212003,0.7439687064248115
mice,Nitrogênio Amoniacal Total,42,0.1,8,23.194367391207603,13.73808202721859,1.2072819729286641,0.9259950799770418
mice,Fósforo Total,42,0.1,4,0.38943078421614075,0.31712413059853456,0.10968726178994957,0.07969684584251814
mice,Condutividade,42,0.1,9,4760.001021918897,3807.013793284613,0.14831435850685165,0.11862073263801998
mice,pH,42,0.1,11,0.9476431528260584,0.5783127456790349,0.4211747345893593,0.2570278869684598
mice,Turbidez,42,0.1,10,23.14645704391988,20.94025723843442,0.28823580927976133,0.20907460184436255
mice,Temperatura da Água,42,0.1,13,4.322636323821511,3.1166722402473805,0.4322636323821511,0.31166722402473795
mice,Sólidos Suspensos Totais,42,0.1,2,32.285783723419684,32.25829296117889,0.36187136826273036,0.36167117011874383
mice,DBO,7,0.1,8,6.443637170004333,5.049940185946836,0.3728954190784179,0.21962829217887753
mice,OD,7,0.1,6,1.743000755610088,1.5253761687280758,0.19139731632486454,0.16056913404923107
mice,Nitrato,7,0.1,13,0.16353538882570803,0.09112945273746774,0.49383987303669225,0.43330344104478447
mice,Nitrogênio Amoniacal Total,7,0.1,8,25.310374040923655,16.35852870599898,1.1522067319424907,0.7584258002748143
mice,Fósforo Total,7,0.1,3,0.24646695740359723,0.19140610050601578,0.0479153294304763,0.04230187151962999
mice,Condutividade,7,0.1,6,4535.619428682113,3837.13150121263,0.1413229709192407,0.11955915439685388
mice,pH,7,0.1,7,0.35330336038848575,0.25621947877749246,0.15702371572821563,0.11387532390110765
mice,Turbidez,7,0.1,10,20.982794327487525,15.952188846134248,0.15273873048199907,0.13826078786582308
mice,Temperatura da Água,7,0.1,7,1.034876750450534,0.9220290000359164,0.10348767504505338,0.09220290000359166
mice,Sólidos Suspensos Totais,7,0.1,3,39.13824186740074,37.21982246707341,0.32874011404201225,0.31217813476498374
mice,DBO,2026,0.1,8,7.655786039344662,6.497974344341222,0.268417956321912,0.20031636960263735
mice,OD,2026,0.1,5,3.5951227596425515,2.9263564371240927,0.3942835910738434,0.31392199952430905
mice,Nitrato,2026,0.1,6,0.17136916632397617,0.10044344611825377,0.6426834955507424,0.5623158597522243
mice,Nitrogênio Amoniacal Total,2026,0.1,3,3.352842044397154,2.6598263049847666,0.6354052965256661,0.4816898197300437
mice,Fósforo Total,2026,0.1,4,0.2917167735802995,0.2636225964673724,0.05431330577272311,0.052800810563508827
mice,Condutividade,2026,0.1,7,6940.379585064965,4719.227674423027,0.22466544343115766,0.15605409183803864
mice,pH,2026,0.1,11,0.7187683305343595,0.4736225441887797,0.31945259134860415,0.21049890852834646
mice,Turbidez,2026,0.1,5,158.92051231889872,81.88729748604794,0.13373375028617848,0.12472507447605168
mice,Temperatura da Água,2026,0.1,10,1.6221035159396853,1.3396090402185514,0.16221035159396852,0.13396090402185512
mice,Sólidos Suspensos Totais,2026,0.1,1,7.400422405355727,7.400422405355727,0.0489292849235799,0.0489292849235799
missforest,DBO,42,0.1,9,20.173700286710627,8.528996239006288,0.21610826850742948,0.11864363543695718
missforest,OD,42,0.1,4,2.781253926381483,1.987662222779281,0.2727895699614865,0.19591166136117402
missforest,Nitrato,42,0.1,2,0.21322698936609738,0.2012383433306598,0.16504015398793373,0.14697471572826987
missforest,Nitrogênio Amoniacal Total,42,0.1,8,4.156504087266256,3.4993264800803123,0.7338905971378954,0.6219705341993372
missforest,Fósforo Total,42,0.1,4,0.19485019874461498,0.17054455276966998,0.03636675779696224,0.033229120477185875
missforest,Condutividade,42,0.1,9,4044.1762182760262,3297.071666666659,0.12601035141384762,0.10273171517002115
missforest,pH,42,0.1,11,0.3153605526723631,0.27912727272727283,0.14016024563216145,0.12405656565656574
missforest,Turbidez,42,0.1,10,32.111530984288535,22.13024729023135,0.2739025931565943,0.20396619718138348
missforest,Temperatura da Água,42,0.1,13,4.388746728412776,3.1521538461538463,0.43887467284127757,0.3152153846153846
missforest,Sólidos Suspensos Totais,42,0.1,2,43.49973919662891,43.1743857116077,0.48247946878670583,0.4821650517783036
missforest,DBO,7,0.1,8,5.381493374953918,3.8112629099552238,0.11451642593461374,0.09107857171343807
missforest,OD,7,0.1,6,2.429662109292762,1.345250916969509,0.31326676253728114,0.16118124467474718
missforest,Nitrato,7,0.1,13,0.13810533641813075,0.10411273194201562,0.8322779285040182,0.7113905344441628
missforest,Nitrogênio Amoniacal Total,7,0.1,8,3.1069344744497718,2.3520141044734837,0.5263265885493528,0.3657957176399842
missforest,Fósforo Total,7,0.1,3,0.2050187326592643,0.19309303387678278,0.04395182666964998,0.04391395163024967
missforest,Condutividade,7,0.1,6,6897.265333233941,5991.2213333333375,0.21490824868305414,0.18667730209177213
missforest,pH,7,0.1,7,0.3487838770028554,0.2749571428571433,0.15501505644571342,0.12220317460317467
missforest,Turbidez,7,0.1,10,16.81048171669208,10.433759296861764,0.11851127586735015,0.10201554357070002
missforest,Temperatura da Água,7,0.1,7,2.1062333339739103,1.587142857142857,0.21062333339739106,0.15871428571428567
missforest,Sólidos Suspensos Totais,7,0.1,3,57.1550498273269,46.81198297580526,0.6662015622888312,0.5453748971318938
missforest,DBO,2026,0.1,8,6.135948667807117,4.054749187943477,0.29167172164919425,0.14377764481659797
missforest,OD,2026,0.1,5,3.5542653713675905,2.720321428705645,0.40022739046494094,0.30016853900940016
missforest,Nitrato,2026,0.1,6,0.39239367981892087,0.24645442923144725,1.273883761759824,1.202510893811913
missforest,Nitrogênio Amoniacal Total,2026,0.1,3,4.183095641658646,3.614821003338354,0.6644102165467688,0.531098697821992
missforest,Fósforo Total,2026,0.1,4,0.2334975674958272,0.22307155472786336,0.050769800383388644,0.049740639594400074
missforest,Condutividade,2026,0.1,7,8118.501464535023,7155.408428571432,0.2529601004715841,0.22295159308816073
missforest,pH,2026,0.1,11,0.39634616986119153,0.32573636363636366,0.1761538532716406,0.14477171717171713
missforest,Turbidez,2026,0.1,5,347.91743656590194,165.2234069373001,0.2922710216144982,0.2241882493748398
missforest,Temperatura da Água,2026,0.1,10,1.857622028293161,1.6298,0.18576220282931624,0.16298000000000007
missforest,Sólidos Suspensos Totais,2026,0.1,1,23.415581403203547,23.415581403203547,0.165565901334234,0.165565901334234
media_estacao,DBO,42,0.1,9,20.98521760652078,10.827809181971235,0.24448099282355026,0.1649220053225873
media_estacao,OD,42,0.1,4,3.7757373761821866,3.1520228086818145,0.3478225258972972,0.2997168094289933
media_estacao,Nitrato,42,0.1,2,0.4105546357861385,0.4105288923350646,0.9300425038524885,0.9259555030145581
media_estacao,Nitrogênio Amoniacal Total,42,0.1,8,3.723336553869626,3.437176147337795,0.7209349760960622,0.6502857379797127
media_estacao,Fósforo Total,42,0.1,4,0.19859925360010758,0.17217853863278457,0.04078014480746719,0.03501462680531517
media_estacao,Condutividade,42,0.1,9,6978.889873604721,5389.1046122901935,0.21745154463777405,0.16791626510532165
media_estacao,pH,42,0.1,11,0.6120238942217192,0.43465433187854036,0.2720106196540975,0.1931797030571291
media_estacao,Turbidez,42,0.1,10,41.00588972508664,28.654233506197,0.2543273471810676,0.22200655557486937
media_estacao,Temperatura da Água,42,0.1,13,4.1670438707458395,4.018691222570534,0.4167043870745838,0.4018691222570533
media_estacao,Sólidos Suspensos Totais,42,0.1,2,11.959374285205467,11.522509147507538,0.13072692210702627,0.1284072657170481
media_estacao,DBO,7,0.1,8,8.174360528979772,6.689683130084825,0.20146402575309488,0.17557083646846855
